T(K)	P(bar)	rho_kgm3	VP_kms	VS_kms	Cp_Jm3K	alpha_pK	KS_bar	GS_bar
1087.18	9794.87	3343.18	7.45566	4.14937	3741010	2.71279e-05	1090900	575605
1087.18	11051.3	3485.39	7.89445	4.4083	3909580	2.78584e-05	1269080	677321
1087.18	12307.7	3512.98	7.97776	4.46164	3940130	2.78001e-05	1303420	699301
1087.18	13564.1	3549.14	8.08881	4.5351	3980460	2.77819e-05	1348880	729956
1087.18	14820.5	3603.3	8.25069	4.65183	4042260	2.81519e-05	1413260	779736
1087.18	16076.9	3609.45	8.27658	4.66276	4047860	2.78724e-05	1426220	784741
1087.18	17333.3	3615.63	8.30279	4.67368	4053480	2.75884e-05	1439450	789774
1087.18	18589.7	3619.7	8.31689	4.67912	4057130	2.74376e-05	1447100	792502
1087.18	19846.2	3623.4	8.32876	4.68385	4060470	2.73161e-05	1453600	794917
1087.18	21102.6	3626.99	8.34018	4.68815	4063680	2.71945e-05	1460000	797166
1087.18	22359	3630.53	8.35132	4.69232	4066840	2.70751e-05	1466280	799363
1087.18	23615.4	3634.02	8.36225	4.69638	4069950	2.69576e-05	1472480	801518
1087.18	24871.8	3637.48	8.37301	4.70034	4073030	2.68417e-05	1478620	803635
1087.18	26128.2	3640.89	8.38356	4.70419	4076070	2.67274e-05	1484690	805707
1087.18	27384.6	3644.28	8.39398	4.70796	4079090	2.66146e-05	1490720	807752
1087.18	28641	3647.64	8.40427	4.71168	4082080	2.65032e-05	1496690	809772
1087.18	29897.4	3650.97	8.41444	4.71532	4085040	2.6393e-05	1502640	811766
1087.18	31153.8	3654.28	8.4245	4.71892	4087990	2.62843e-05	1508540	813742
1087.18	32410.3	3657.57	8.43448	4.72245	4090920	2.61766e-05	1514420	815694
1087.18	33666.7	3660.84	8.44435	4.72592	4093830	2.60698e-05	1520270	817623
1087.18	34923.1	3664.09	8.45417	4.7294	4096730	2.59647e-05	1526100	819555
1087.18	36179.5	3667.33	8.4639	4.73282	4099620	2.58605e-05	1531900	821466
1087.18	37435.9	3670.55	8.47357	4.7362	4102500	2.57572e-05	1537690	823362
1087.18	38692.3	3673.76	8.48318	4.73956	4105360	2.56552e-05	1543460	825253
1087.18	39948.7	3676.96	8.49272	4.74286	4108220	2.55538e-05	1549220	827121
1087.18	41205.1	3680.14	8.50221	4.74616	4111060	2.54537e-05	1554970	828989
1087.18	42461.5	3683.31	8.51166	4.74944	4113900	2.53545e-05	1560700	830850
1087.18	43717.9	3686.47	8.52104	4.75267	4116730	2.52561e-05	1566420	832694
1087.18	44974.4	3689.62	8.53039	4.75589	4119550	2.51587e-05	1572130	834535
1087.18	46230.8	3692.76	8.53969	4.75909	4122370	2.50623e-05	1577830	836372
1087.18	47487.2	3695.89	8.54895	4.76228	4125180	2.49667e-05	1583520	838201
1087.18	48743.6	3699.01	8.55816	4.76542	4127980	2.48718e-05	1589210	840015
1087.18	50000	3702.12	8.56735	4.76858	4130780	2.47781e-05	1594890	841837
1123.08	1000	3103.65	6.82429	3.76627	3474970	2.6953e-05	858403	440247
1123.08	2256.41	3109.73	6.8457	3.77268	3480610	2.66869e-05	867183	442611
1123.08	3512.82	3116.12	6.86737	3.77955	3486660	2.64349e-05	876068	445138
1123.08	4769.23	3122.93	6.88944	3.78706	3493240	2.6199e-05	885099	447884
1123.08	6025.64	3130.32	6.91209	3.79543	3500540	2.59818e-05	894333	450932
1123.08	7282.05	3138.54	6.93563	3.80501	3508850	2.5788e-05	903863	454401
1123.08	8538.46	3332.95	7.41022	4.12818	3740270	2.75829e-05	1072830	567997
1123.08	9794.87	3338.42	7.43235	4.13533	3745530	2.73682e-05	1082930	570903
1123.08	11051.3	3390.45	7.59412	4.22641	3806810	2.74756e-05	1147800	605621
1123.08	12307.7	3503.94	7.9464	4.43874	3940940	2.79702e-05	1292090	690361
1123.08	13564.1	3537.13	8.0475	4.5052	3978090	2.79442e-05	1333490	717925
1123.08	14820.5	3581.04	8.18557	4.59821	4027510	2.7958e-05	1389880	757158
1123.08	16076.9	3607.31	8.2721	4.65478	4056620	2.78918e-05	1426270	781594
1123.08	17333.3	3611.31	8.28551	4.66017	4060250	2.77581e-05	1433450	784277
1123.08	18589.7	3615.2	8.29837	4.6653	4063770	2.7628e-05	1440400	786850
1123.08	19846.2	3618.99	8.31071	4.67012	4067180	2.75008e-05	1447160	789300
1123.08	21102.6	3622.71	8.32278	4.67481	4070530	2.73759e-05	1453800	791702
1123.08	22359	3626.33	8.33428	4.6792	4073770	2.72543e-05	1460210	793980
1123.08	23615.4	3629.9	8.3456	4.68348	4076970	2.71343e-05	1466560	796219
1123.08	24871.8	3633.42	8.35664	4.6876	4080110	2.70161e-05	1472820	798394
1123.08	26128.2	3636.89	8.36745	4.69157	4083200	2.68993e-05	1478990	800509
1123.08	27384.6	3640.33	8.37815	4.69552	4086270	2.67846e-05	1485120	802617
1123.08	28641	3643.73	8.38864	4.69932	4089300	2.6671e-05	1491170	804668
1123.08	29897.4	3647.11	8.39903	4.70311	4092310	2.65593e-05	1497190	806715
1123.08	31153.8	3650.46	8.40925	4.70677	4095290	2.64484e-05	1503160	808711
1123.08	32410.3	3653.78	8.41938	4.71041	4098250	2.63394e-05	1509080	810701
1123.08	33666.7	3657.09	8.42942	4.714	4101200	2.62313e-05	1514990	812672
1123.08	34923.1	3660.37	8.43935	4.71752	4104130	2.61243e-05	1520860	814613
1123.08	36179.5	3663.64	8.44924	4.72104	4107040	2.60188e-05	1526710	816559
1123.08	37435.9	3666.88	8.459	4.72445	4109940	2.59139e-05	1532540	818464
1123.08	38692.3	3670.12	8.46872	4.72788	4112830	2.58104e-05	1538350	820374
1123.08	39948.7	3673.33	8.47836	4.73124	4115700	2.57078e-05	1544140	822263
1123.08	41205.1	3676.54	8.48796	4.7346	4118570	2.56064e-05	1549910	824149
1123.08	42461.5	3679.73	8.49749	4.73791	4121420	2.55058e-05	1555680	826019
1123.08	43717.9	3682.91	8.50696	4.7412	4124270	2.54062e-05	1561420	827879
1123.08	44974.4	3686.08	8.51639	4.74446	4127110	2.53075e-05	1567160	829733
1123.08	46230.8	3689.24	8.52577	4.74772	4129940	2.52099e-05	1572890	831585
1123.08	47487.2	3692.39	8.5351	4.75093	4132770	2.51131e-05	1578600	833421
1123.08	48743.6	3695.52	8.54438	4.7541	4135580	2.50169e-05	1584320	835241
1123.08	50000	3698.65	8.55363	4.75729	4138400	2.4922e-05	1590010	837072
1158.97	1000	3101	6.8058	3.7557	3480650	2.72714e-05	853143	437404
1158.97	2256.41	3107.19	6.8274	3.76226	3486390	2.70012e-05	861952	439810
1158.97	3512.82	3113.7	6.84924	3.76931	3492550	2.67464e-05	870854	442384
1158.97	4769.23	3120.65	6.87145	3.77701	3499270	2.65092e-05	879890	445186
1158.97	6025.64	3128.22	6.89426	3.78564	3506780	2.62928e-05	889127	448307
1158.97	7282.05	3136.66	6.91796	3.79555	3515360	2.61023e-05	898650	451875
1158.97	8538.46	3327.58	7.38358	4.11296	3743680	2.78506e-05	1063560	562908
1158.97	9794.87	3333.37	7.40743	4.12072	3749260	2.76201e-05	1074330	566017
1158.97	11051.3	3338.86	7.42971	4.12794	3754540	2.74036e-05	1084490	568937
1158.97	12307.7	3495.35	7.91638	4.41688	3941660	2.81415e-05	1281310	681901
1158.97	13564.1	3526.23	8.00975	4.47789	3976360	2.81096e-05	1319540	707064
1158.97	14820.5	3566.31	8.13408	4.56133	4021650	2.81177e-05	1370260	741996
1158.97	16076.9	3602.14	8.25037	4.639	4061940	2.8092e-05	1418340	775191
1158.97	17333.3	3606.4	8.26504	4.64514	4065860	2.79529e-05	1426010	778164
1158.97	18589.7	3610.48	8.27883	4.65078	4069580	2.7818e-05	1433340	780938
1158.97	19846.2	3614.42	8.2919	4.65604	4073150	2.76873e-05	1440370	783559
1158.97	21102.6	3618.25	8.30449	4.66104	4076620	2.75594e-05	1447210	786076
1158.97	22359	3621.99	8.31658	4.66572	4079970	2.74338e-05	1453880	788469
1158.97	23615.4	3625.65	8.32834	4.67025	4083260	2.73108e-05	1460400	790798
1158.97	24871.8	3629.25	8.33977	4.67458	4086490	2.719e-05	1466800	793055
1158.97	26128.2	3632.8	8.35097	4.67881	4089660	2.70712e-05	1473120	795265
1158.97	27384.6	3636.3	8.36193	4.68289	4092790	2.69541e-05	1479340	797420
1158.97	28641	3639.76	8.37271	4.68688	4095880	2.68387e-05	1485500	799540
1158.97	29897.4	3643.18	8.38329	4.69074	4098920	2.67246e-05	1491600	801611
1158.97	31153.8	3646.58	8.39375	4.69455	4101950	2.66121e-05	1497650	803663
1158.97	32410.3	3649.94	8.40407	4.69828	4104950	2.6501e-05	1503650	805682
1158.97	33666.7	3653.29	8.41427	4.70195	4107930	2.63912e-05	1509620	807682
1158.97	34923.1	3656.6	8.42436	4.70556	4110880	2.62826e-05	1515550	809656
1158.97	36179.5	3659.9	8.43437	4.70913	4113820	2.61752e-05	1521450	811614
1158.97	37435.9	3663.18	8.44428	4.71265	4116750	2.60692e-05	1527320	813558
1158.97	38692.3	3666.44	8.45412	4.71613	4119660	2.59641e-05	1533170	815484
1158.97	39948.7	3669.68	8.46388	4.71957	4122560	2.58601e-05	1539000	817396
1158.97	41205.1	3672.92	8.47358	4.72298	4125450	2.57573e-05	1544810	819300
1158.97	42461.5	3676.13	8.48321	4.72636	4128320	2.56555e-05	1550600	821191
1158.97	43717.9	3679.34	8.49278	4.7297	4131190	2.55546e-05	1556380	823071
1158.97	44974.4	3682.53	8.5023	4.73301	4134050	2.54546e-05	1562150	824937
1158.97	46230.8	3685.71	8.51176	4.7363	4136900	2.53557e-05	1567900	826797
1158.97	47487.2	3688.87	8.52117	4.73956	4139740	2.52576e-05	1573640	828646
1158.97	48743.6	3692.03	8.53055	4.74279	4142570	2.51603e-05	1579380	830488
1158.97	50000	3695.18	8.53988	4.74602	4145400	2.50642e-05	1585100	832328
1194.87	1000	3098.36	6.78702	3.7451	3486060	2.76004e-05	847792	434568
1194.87	2256.41	3104.67	6.80882	3.75183	3491910	2.73259e-05	856632	437020
1194.87	3512.82	3111.31	6.83084	3.75907	3498200	2.70685e-05	865553	439648
1194.87	4769.23	3118.43	6.85325	3.76702	3505100	2.68302e-05	874609	442518
1194.87	6025.64	3126.2	6.87624	3.77593	3512830	2.6615e-05	883853	445723
1194.87	7282.05	3134.91	6.90011	3.78623	3521720	2.64288e-05	893369	449405
1194.87	8538.46	3152.49	6.9435	3.81121	3541400	2.63606e-05	909337	457909
1194.87	9794.87	3327.96	7.3805	4.10538	3752200	2.78875e-05	1064940	560899
1194.87	11051.3	3333.77	7.40452	4.1132	3757790	2.7655e-05	1075770	564022
1194.87	12307.7	3487.16	7.88756	4.39593	3942320	2.83143e-05	1271000	673866
1194.87	13564.1	3516.11	7.97442	4.45238	3974960	2.82776e-05	1306580	697023
1194.87	14820.5	3553.04	8.08763	4.52803	4016850	2.828e-05	1352720	728481
1194.87	16076.9	3596.63	8.22705	4.62236	4066390	2.82969e-05	1409740	768464
1194.87	17333.3	3601.16	8.24303	4.62925	4070600	2.81517e-05	1417930	771726
1194.87	18589.7	3605.47	8.25791	4.63554	4074570	2.80121e-05	1425680	774753
1194.87	19846.2	3609.61	8.27196	4.64133	4078350	2.78761e-05	1433120	777581
1194.87	21102.6	3613.61	8.28535	4.64674	4081990	2.77435e-05	1440290	780258
1194.87	22359	3617.48	8.29809	4.65183	4085490	2.76148e-05	1447200	782804
1194.87	23615.4	3621.27	8.31044	4.65669	4088910	2.74886e-05	1453950	785263
1194.87	24871.8	3624.97	8.32237	4.66131	4092230	2.73648e-05	1460550	787627
1194.87	26128.2	3628.6	8.33395	4.66573	4095490	2.72432e-05	1467020	789912
1194.87	27384.6	3632.18	8.34527	4.67002	4098690	2.71237e-05	1473380	792146
1194.87	28641	3635.71	8.35638	4.67419	4101850	2.70057e-05	1479680	794333
1194.87	29897.4	3639.19	8.36722	4.67821	4104950	2.68898e-05	1485860	796459
1194.87	31153.8	3642.63	8.37791	4.68213	4108020	2.67751e-05	1492010	798552
1194.87	32410.3	3646.05	8.38846	4.686	4111060	2.66621e-05	1498100	800621
1194.87	33666.7	3649.43	8.39887	4.6898	4114080	2.65507e-05	1504130	802663
1194.87	34923.1	3652.79	8.40914	4.69349	4117070	2.64402e-05	1510130	804669
1194.87	36179.5	3656.12	8.41931	4.69716	4120040	2.63313e-05	1516080	806661
1194.87	37435.9	3659.43	8.42937	4.70074	4122990	2.62232e-05	1522020	808624
1194.87	38692.3	3662.73	8.43935	4.70432	4125930	2.61168e-05	1527920	810584
1194.87	39948.7	3666.01	8.44925	4.70784	4128860	2.60115e-05	1533790	812524
1194.87	41205.1	3669.26	8.45906	4.7113	4131770	2.5907e-05	1539640	814442
1194.87	42461.5	3672.5	8.4688	4.71473	4134660	2.58037e-05	1545480	816350
1194.87	43717.9	3675.73	8.47848	4.71813	4137550	2.57015e-05	1551290	818247
1194.87	44974.4	3678.95	8.4881	4.7215	4140430	2.56002e-05	1557090	820132
1194.87	46230.8	3682.15	8.49767	4.72485	4143300	2.55e-05	1562880	822012
1194.87	47487.2	3685.34	8.50718	4.72818	4146160	2.54008e-05	1568650	823882
1194.87	48743.6	3688.52	8.51663	4.73147	4149010	2.53025e-05	1574410	825743
1194.87	50000	3691.69	8.52604	4.73472	4151850	2.52048e-05	1580160	827588
1230.77	1000	3095.73	6.76792	3.73447	3491280	2.79416e-05	842341	431738
1230.77	2256.41	3102.17	6.78993	3.74138	3497230	2.76626e-05	851211	434240
1230.77	3512.82	3108.97	6.81217	3.74885	3503670	2.74025e-05	860162	436930
1230.77	4769.23	3116.27	6.83479	3.75707	3510760	2.71635e-05	869240	439878
1230.77	6025.64	3124.27	6.85799	3.76632	3518750	2.69501e-05	878497	443183
1230.77	7282.05	3133.29	6.8821	3.77707	3528030	2.67693e-05	888023	447004
1230.77	8538.46	3143.89	6.90766	3.79012	3539260	2.66336e-05	897969	451620
1230.77	9794.87	3322.08	7.35095	4.08904	3754240	2.81733e-05	1054520	555460
1230.77	11051.3	3328.3	7.37726	4.0977	3760270	2.79212e-05	1066250	558860
1230.77	12307.7	3476.45	7.85017	4.37021	3939440	2.84755e-05	1257090	663957
1230.77	13564.1	3506.65	7.94112	4.42842	3973860	2.84494e-05	1294430	687686
1230.77	14820.5	3541.01	8.04529	4.49775	4012980	2.84471e-05	1336860	716337
1230.77	16076.9	3585.27	8.18444	4.59226	4063600	2.84832e-05	1393470	756094
1230.77	17333.3	3595.59	8.21942	4.61246	4074520	2.83552e-05	1409200	764953
1230.77	18589.7	3600.16	8.23557	4.61945	4078780	2.82093e-05	1417460	768252
1230.77	19846.2	3604.54	8.25076	4.62591	4082820	2.80681e-05	1425340	771336
1230.77	21102.6	3608.74	8.2651	4.63187	4086670	2.7931e-05	1432890	774228
1230.77	22359	3612.78	8.27866	4.63739	4090340	2.77977e-05	1440140	776942
1230.77	23615.4	3616.71	8.2917	4.64264	4093910	2.76677e-05	1447170	779551
1230.77	24871.8	3620.54	8.30422	4.64762	4097370	2.75409e-05	1453990	782050
1230.77	26128.2	3624.28	8.31632	4.65234	4100730	2.74162e-05	1460660	784447
1230.77	27384.6	3627.95	8.32809	4.65687	4104020	2.72937e-05	1467210	786772
1230.77	28641	3631.55	8.33952	4.66121	4107250	2.71734e-05	1473630	789024
1230.77	29897.4	3635.11	8.35073	4.66544	4110420	2.7055e-05	1479960	791228
1230.77	31153.8	3638.61	8.36172	4.66954	4113550	2.69382e-05	1486210	793387
1230.77	32410.3	3642.09	8.37253	4.67357	4116650	2.68234e-05	1492390	795512
1230.77	33666.7	3645.52	8.38316	4.67746	4119710	2.67096e-05	1498520	797591
1230.77	34923.1	3648.92	8.39363	4.68129	4122740	2.65975e-05	1504590	799641
1230.77	36179.5	3652.3	8.40402	4.68508	4125760	2.64868e-05	1510630	801679
1230.77	37435.9	3655.65	8.41425	4.68876	4128740	2.63772e-05	1516620	803676
1230.77	38692.3	3658.98	8.42439	4.69241	4131710	2.6269e-05	1522580	805659
1230.77	39948.7	3662.29	8.43442	4.696	4134660	2.61619e-05	1528500	807622
1230.77	41205.1	3665.58	8.44438	4.69955	4137590	2.60561e-05	1534410	809571
1230.77	42461.5	3668.85	8.45425	4.70305	4140510	2.59513e-05	1540280	811501
1230.77	43717.9	3672.1	8.46405	4.70652	4143420	2.58476e-05	1546140	813419
1230.77	44974.4	3675.35	8.47378	4.70996	4146320	2.5745e-05	1551980	815327
1230.77	46230.8	3678.57	8.48345	4.71336	4149210	2.56433e-05	1557800	817222
1230.77	47487.2	3681.79	8.49306	4.71671	4152080	2.55426e-05	1563610	819102
1230.77	48743.6	3684.99	8.50262	4.72007	4154950	2.54431e-05	1569410	820982
1230.77	50000	3688.19	8.51213	4.7234	4157820	2.53445e-05	1575190	822853
1266.67	1000	3093.12	6.74849	3.72382	3496340	2.82963e-05	836782	428916
1266.67	2256.41	3099.7	6.77074	3.73094	3502410	2.8013e-05	845691	431476
1266.67	3512.82	3106.67	6.79322	3.73866	3509020	2.77501e-05	854678	434237
1266.67	4769.23	3114.18	6.81607	3.74718	3516340	2.75108e-05	863778	437273
1266.67	6025.64	3122.44	6.83952	3.75683	3524630	2.73e-05	873055	440694
1266.67	7282.05	3131.83	6.8639	3.76811	3534340	2.71259e-05	882597	444678
1266.67	8538.46	3142.97	6.88983	3.78195	3546260	2.70038e-05	892567	449545
1266.67	9794.87	3315.58	7.31803	4.07142	3755290	2.84832e-05	1042800	549606
1266.67	11051.3	3322.38	7.34743	4.08125	3761940	2.82074e-05	1055720	553394
1266.67	12307.7	3328.63	7.37393	4.09	3767990	2.79536e-05	1067510	556815
1266.67	13564.1	3497.69	7.90929	4.40562	3972920	2.86251e-05	1282870	678883
1266.67	14820.5	3530.03	8.0063	4.46995	4009870	2.86196e-05	1322360	705316
1266.67	16076.9	3571.07	8.13316	4.55603	4057000	2.86553e-05	1373860	741261
1266.67	17333.3	3589.65	8.19413	4.59472	4077650	2.85637e-05	1399790	757826
1266.67	18589.7	3594.53	8.21173	4.60256	4082240	2.84116e-05	1408620	761450
1266.67	19846.2	3599.17	8.22818	4.60971	4086560	2.82641e-05	1417010	764803
1266.67	21102.6	3603.61	8.24362	4.61631	4090660	2.81219e-05	1424990	767941
1266.67	22359	3607.86	8.25821	4.62244	4094570	2.7984e-05	1432640	770888
1266.67	23615.4	3611.96	8.27204	4.62812	4098310	2.78497e-05	1439990	773665
1266.67	24871.8	3615.92	8.2852	4.6334	4101900	2.77183e-05	1447090	776282
1266.67	26128.2	3619.8	8.29797	4.63854	4105410	2.75907e-05	1454010	778838
1266.67	27384.6	3623.58	8.31022	4.64336	4108810	2.74656e-05	1460740	781271
1266.67	28641	3627.28	8.32217	4.64797	4112130	2.7342e-05	1467370	783626
1266.67	29897.4	3630.92	8.33375	4.65244	4115390	2.72215e-05	1473830	785921
1266.67	31153.8	3634.5	8.34507	4.65672	4118590	2.71022e-05	1480220	788141
1266.67	32410.3	3638.03	8.35616	4.66087	4121740	2.69847e-05	1486520	790316
1266.67	33666.7	3641.54	8.36712	4.66498	4124870	2.68691e-05	1492760	792473
1266.67	34923.1	3644.99	8.37784	4.66894	4127950	2.6755e-05	1498920	794572
1266.67	36179.5	3648.42	8.38844	4.67283	4131000	2.66422e-05	1505050	796644
1266.67	37435.9	3651.81	8.39887	4.67662	4134020	2.65308e-05	1511110	798680
1266.67	38692.3	3655.18	8.4092	4.6804	4137030	2.64211e-05	1517140	800709
1266.67	39948.7	3658.53	8.41941	4.68408	4140010	2.63124e-05	1523130	802704
1266.67	41205.1	3661.85	8.42952	4.68772	4142970	2.62049e-05	1529090	804682
1266.67	42461.5	3665.16	8.43953	4.6913	4145920	2.60985e-05	1535020	806638
1266.67	43717.9	3668.45	8.44946	4.69483	4148850	2.59932e-05	1540920	808579
1266.67	44974.4	3671.72	8.45932	4.69833	4151770	2.58891e-05	1546810	810507
1266.67	46230.8	3674.97	8.46911	4.7018	4154680	2.57861e-05	1552670	812425
1266.67	47487.2	3678.22	8.47883	4.70523	4157580	2.56841e-05	1558520	814328
1266.67	48743.6	3681.44	8.48849	4.70863	4160470	2.55831e-05	1564350	816222
1266.67	50000	3684.66	8.4981	4.71201	4163350	2.54832e-05	1570170	818108
1302.56	1000	3090.52	6.72868	3.71314	3501300	2.86664e-05	831102	426102
1302.56	2256.41	3097.26	6.75121	3.7205	3507510	2.83784e-05	840059	428727
1302.56	3512.82	3104.42	6.77394	3.7285	3514310	2.81131e-05	849080	431569
1302.56	4769.23	3112.16	6.79706	3.73737	3521870	2.78738e-05	858215	434706
1302.56	6025.64	3120.74	6.82078	3.74746	3530520	2.76665e-05	867516	438260
1302.56	7282.05	3130.55	6.84551	3.75938	3540750	2.75008e-05	877090	442438
1302.56	8538.46	3142.33	6.87187	3.77416	3553470	2.73958e-05	887087	447603
1302.56	9794.87	3308.28	7.28073	4.05211	3755180	2.88239e-05	1029410	543205
1302.56	11051.3	3315.85	7.31424	4.06351	3762650	2.85174e-05	1043890	547515
1302.56	12307.7	3322.66	7.34379	4.0734	3769310	2.82397e-05	1056860	551315
1302.56	13564.1	3489.24	7.87893	4.38398	3972220	2.88055e-05	1271890	670606
1302.56	14820.5	3519.85	7.9698	4.44404	4007310	2.87975e-05	1308860	695153
1302.56	16076.9	3558.31	8.08691	4.52337	4051640	2.88319e-05	1356320	728062
1302.56	17333.3	3583.36	8.16726	4.5761	4080030	2.87775e-05	1389740	750379
1302.56	18589.7	3588.55	8.18627	4.58472	4084950	2.86185e-05	1399130	754300
1302.56	19846.2	3593.49	8.20414	4.59271	4089610	2.8465e-05	1408070	757973
1302.56	21102.6	3598.17	8.22073	4.59995	4093970	2.83171e-05	1416520	761356
1302.56	22359	3602.66	8.23644	4.60674	4098140	2.81744e-05	1424590	764559
1302.56	23615.4	3606.96	8.25122	4.61295	4102090	2.8035e-05	1432340	767536
1302.56	24871.8	3611.12	8.26532	4.61881	4105890	2.78999e-05	1439790	770374
1302.56	26128.2	3615.13	8.2787	4.62425	4109530	2.77683e-05	1446970	773049
1302.56	27384.6	3619.05	8.29164	4.62944	4113080	2.7639e-05	1453980	775623
1302.56	28641	3622.87	8.30409	4.63437	4116520	2.7513e-05	1460790	778099
1302.56	29897.4	3626.6	8.31615	4.63898	4119860	2.73877e-05	1467490	780450
1302.56	31153.8	3630.27	8.32788	4.64358	4123150	2.72671e-05	1474000	782791
1302.56	32410.3	3633.9	8.3394	4.648	4126400	2.71474e-05	1480460	785064
1302.56	33666.7	3637.47	8.35068	4.65228	4129590	2.70294e-05	1486830	787284
1302.56	34923.1	3640.98	8.36168	4.6564	4132720	2.69131e-05	1493100	789439
1302.56	36179.5	3644.46	8.37254	4.6604	4135820	2.67977e-05	1499340	791554
1302.56	37435.9	3647.91	8.3832	4.66438	4138890	2.66852e-05	1505480	793655
1302.56	38692.3	3651.33	8.39374	4.66824	4141930	2.65733e-05	1511580	795715
1302.56	39948.7	3654.72	8.40414	4.67203	4144950	2.64629e-05	1517650	797748
1302.56	41205.1	3658.09	8.41444	4.67578	4147950	2.63537e-05	1523670	799764
1302.56	42461.5	3661.43	8.42462	4.67947	4150930	2.62459e-05	1529660	801759
1302.56	43717.9	3664.75	8.4347	4.68307	4153880	2.61389e-05	1535630	803721
1302.56	44974.4	3668.06	8.4447	4.68665	4156830	2.60332e-05	1541570	805675
1302.56	46230.8	3671.35	8.45463	4.6902	4159760	2.59289e-05	1547480	807623
1302.56	47487.2	3674.62	8.46447	4.69369	4162680	2.58253e-05	1553370	809543
1302.56	48743.6	3677.87	8.47424	4.69716	4165590	2.5723e-05	1559240	811459
1302.56	50000	3681.12	8.48398	4.70061	4168490	2.56216e-05	1565100	813369
1338.46	1000	3087.95	6.70847	3.70244	3506210	2.90541e-05	825290	423298
1338.46	2256.41	3094.86	6.7313	3.71007	3512580	2.87612e-05	834300	425997
1338.46	3512.82	3102.24	6.75434	3.71839	3519580	2.84934e-05	843369	428929
1338.46	4769.23	3110.25	6.77776	3.72766	3527440	2.82547e-05	852543	432182
1338.46	6025.64	3119.17	6.80181	3.73827	3536500	2.80519e-05	861878	435893
1338.46	7282.05	3129.47	6.82691	3.75091	3547330	2.7897e-05	871483	440294
1338.46	8538.46	3142.01	6.85382	3.76679	3561000	2.78118e-05	881537	445811
1338.46	9794.87	3299.98	7.23792	4.03069	3753710	2.9205e-05	1013940	536130
1338.46	11051.3	3308.55	7.27683	4.04415	3762270	2.8858e-05	1030460	541118
1338.46	12307.7	3316.09	7.31037	4.05555	3769720	2.85496e-05	1044950	545416
1338.46	13564.1	3481.06	7.84932	4.363	3971540	2.89902e-05	1261220	662647
1338.46	14820.5	3510.33	7.93529	4.41967	4005200	2.8981e-05	1296160	685690
1338.46	16076.9	3546.47	8.04379	4.49303	4047000	2.90135e-05	1340070	715937
1338.46	17333.3	3576.77	8.13905	4.5567	4081760	2.89956e-05	1379180	742662
1338.46	18589.7	3582.25	8.1594	4.56609	4087000	2.88303e-05	1389080	746871
1338.46	19846.2	3587.46	8.17851	4.57478	4091950	2.86708e-05	1398510	750805
1338.46	21102.6	3592.43	8.19645	4.58282	4096640	2.85171e-05	1407470	754490
1338.46	22359	3597.16	8.21327	4.5902	4101050	2.83682e-05	1416010	757918
1338.46	23615.4	3601.7	8.22914	4.59706	4105260	2.82244e-05	1424170	761144
1338.46	24871.8	3606.06	8.24423	4.60347	4109280	2.80844e-05	1432010	764197
1338.46	26128.2	3610.27	8.25851	4.60943	4113130	2.79483e-05	1439550	767068
1338.46	27384.6	3614.35	8.27223	4.61507	4116840	2.78151e-05	1446870	769814
1338.46	28641	3618.31	8.28533	4.62038	4120420	2.76858e-05	1453940	772432
1338.46	29897.4	3622.16	8.29797	4.62539	4123900	2.75583e-05	1460840	774935
1338.46	31153.8	3625.94	8.31019	4.63022	4127290	2.74341e-05	1467560	777363
1338.46	32410.3	3629.65	8.3221	4.63484	4130610	2.73115e-05	1474180	779711
1338.46	33666.7	3633.3	8.33374	4.63931	4133880	2.71909e-05	1480700	782001
1338.46	34923.1	3636.89	8.34509	4.64362	4137080	2.70722e-05	1487110	784231
1338.46	36179.5	3640.44	8.35624	4.64783	4140250	2.69553e-05	1493440	786420
1338.46	37435.9	3643.94	8.36719	4.65193	4143370	2.68401e-05	1499700	788565
1338.46	38692.3	3647.42	8.37797	4.65593	4146460	2.67263e-05	1505900	790677
1338.46	39948.7	3650.86	8.3886	4.65987	4149520	2.66142e-05	1512040	792762
1338.46	41205.1	3654.27	8.39909	4.6637	4152550	2.65029e-05	1518150	794805
1338.46	42461.5	3657.65	8.40946	4.66748	4155560	2.63933e-05	1524210	796832
1338.46	43717.9	3661.02	8.41973	4.6712	4158550	2.62849e-05	1530240	798839
1338.46	44974.4	3664.35	8.42988	4.67485	4161520	2.61774e-05	1536240	800816
1338.46	46230.8	3667.68	8.43996	4.67849	4164490	2.60715e-05	1542210	802793
1338.46	47487.2	3670.98	8.44994	4.68206	4167430	2.59664e-05	1548150	804740
1338.46	48743.6	3674.27	8.45985	4.6856	4170360	2.58626e-05	1554070	806680
1338.46	50000	3677.55	8.4697	4.68911	4173280	2.57599e-05	1559980	808610
1374.36	1000	3085.39	6.68781	3.69172	3511110	2.94612e-05	819329	420502
1374.36	2256.41	3092.51	6.71098	3.69966	3517660	2.91633e-05	828401	423286
1374.36	3512.82	3100.12	6.73436	3.70834	3524900	2.88931e-05	837524	426321
1374.36	4769.23	3108.43	6.75812	3.71805	3533090	2.86556e-05	846747	429707
1374.36	6025.64	3117.75	6.78255	3.72927	3542620	2.84587e-05	856128	433599
1374.36	7282.05	3128.62	6.8081	3.74274	3554150	2.83167e-05	865772	438260
