T(K)	P(bar)	rho_kgm3	VP_kms	VS_kms	Cp_Jm3K	alpha_pK	KS_bar	GS_bar
1661.54	12307.7	3012.69	6.89349	3.75274	3551280	2.67952e-05	865935	424278
1661.54	13564.1	3051.39	7.04995	3.8195	3596700	2.59901e-05	923055	445155
1661.54	14820.5	3065.32	7.1258	3.84421	3611580	2.53665e-05	952487	452992
1661.54	16076.9	3076.76	7.18641	3.86397	3623940	2.48928e-05	976485	459370
1661.54	17333.3	3112.87	7.30858	3.9256	3668670	2.46835e-05	1023150	479704
1661.54	18589.7	3133.61	7.36103	3.95822	3694030	2.47136e-05	1043330	490957
1661.54	19846.2	3156.28	7.4174	3.99451	3721930	2.47781e-05	1065020	503620
1661.54	21102.6	3181.45	7.479	4.03555	3753060	2.48829e-05	1088730	518121
1661.54	22359	3209.66	7.54696	4.08244	3788140	2.50375e-05	1114870	534932
1661.54	23615.4	3335.92	7.78453	4.31567	3959200	2.82002e-05	1193110	621314
1661.54	24871.8	3406.35	7.93621	4.46248	4054090	2.98944e-05	1241000	678331
1661.54	26128.2	3414.46	7.96846	4.47866	4062610	2.96711e-05	1254880	684888
1661.54	27384.6	3423.33	8.00465	4.49707	4071990	2.94302e-05	1270380	692320
1661.54	28641	3433.08	8.04545	4.51804	4082390	2.91688e-05	1287830	700783
1661.54	29897.4	3444.04	8.0926	4.5426	4094200	2.88812e-05	1307930	710687
1661.54	31153.8	3456.51	8.14759	4.57156	4107740	2.85621e-05	1331370	722380
1661.54	32410.3	3470.35	8.20993	4.60462	4122880	2.82158e-05	1358050	735801
1661.54	33666.7	3484.94	8.27661	4.64009	4138890	2.78572e-05	1386830	750323
1661.54	34923.1	3499.17	8.34203	4.67478	4154490	2.75096e-05	1415460	764692
1661.54	36179.5	3512.01	8.40083	4.70566	4168470	2.71938e-05	1441670	777673
1661.54	37435.9	3523.14	8.45114	4.73174	4180470	2.69168e-05	1464540	788808
1661.54	38692.3	3532.74	8.49369	4.7534	4190680	2.6673e-05	1484330	798217
1661.54	39948.7	3541	8.52939	4.77122	4199330	2.64591e-05	1501310	806091
1661.54	41205.1	3548.22	8.55973	4.78602	4206790	2.6268e-05	1516070	812754
1661.54	42461.5	3554.7	8.58624	4.79868	4213400	2.60937e-05	1529250	818553
1661.54	43717.9	3560.57	8.60952	4.80952	4219300	2.59332e-05	1541080	823613
1661.54	44974.4	3565.98	8.63038	4.81902	4224670	2.57834e-05	1551900	828125
1661.54	46230.8	3571.03	8.64938	4.82747	4229630	2.56418e-05	1561940	832210
1661.54	47487.2	3575.77	8.66673	4.83502	4234240	2.55079e-05	1571280	835922
1661.54	48743.6	3580.29	8.68287	4.84189	4238600	2.53798e-05	1580110	839357
1661.54	50000	3584.61	8.69798	4.84818	4242740	2.52564e-05	1588520	842558
1697.44	1000	2879.7	6.62677	3.56334	3392740	2.59745e-05	777061	365647
1697.44	2256.41	2887.43	6.65071	3.57238	3401010	2.57996e-05	785844	368491
1697.44	3512.82	2896.07	6.67474	3.58276	3410640	2.56774e-05	794604	371744
1697.44	4769.23	2906.09	6.69922	3.59523	3422320	2.56263e-05	803397	375632
1697.44	6025.64	2918.31	6.72461	3.61103	3437190	2.5679e-05	812289	380534
1697.44	7282.05	2934.25	6.75184	3.63253	3457430	2.58976e-05	821401	387182
1697.44	8538.46	2987.35	6.81292	3.71648	3531130	2.76839e-05	836444	412620
1697.44	9794.87	2995.33	6.83392	3.72532	3539410	2.75001e-05	844637	415691
1697.44	11051.3	3003.6	6.85462	3.73455	3548140	2.73378e-05	852723	418908
1697.44	12307.7	3012.21	6.87505	3.74425	3557380	2.71976e-05	860705	422294
1697.44	13564.1	3038.07	6.97151	3.78636	3587270	2.66784e-05	895826	435553
1697.44	14820.5	3054.76	7.06504	3.81671	3604830	2.58687e-05	931451	444996
1697.44	16076.9	3067.98	7.13705	3.84011	3618950	2.52785e-05	959525	452419
1697.44	17333.3	3107.19	7.2835	3.90869	3667220	2.48667e-05	1015390	474712
1697.44	18589.7	3127.67	7.33505	3.9407	3692350	2.48965e-05	1035180	485700
1697.44	19846.2	3149.87	7.38992	3.97593	3719740	2.49594e-05	1056260	497933
1697.44	21102.6	3174.31	7.44916	4.01536	3750050	2.50635e-05	1079030	511796
1697.44	22359	3201.58	7.51403	4.06015	3784080	2.52187e-05	1103930	527774
1697.44	23615.4	3232.39	7.58566	4.11169	3822760	2.54426e-05	1131370	546466
1697.44	24871.8	3397.73	7.89942	4.43596	4050250	3.00262e-05	1228750	668597
1697.44	26128.2	3405.55	7.92991	4.45113	4058450	2.98119e-05	1241890	674728
1697.44	27384.6	3413.81	7.96279	4.4677	4067170	2.95887e-05	1256020	681410
1697.44	28641	3422.74	7.99915	4.48623	4076650	2.93507e-05	1271600	688871
1697.44	29897.4	3432.57	8.04021	4.50741	4087190	2.90934e-05	1289130	697388
1697.44	31153.8	3443.58	8.08735	4.53203	4099090	2.88119e-05	1309230	707287
1697.44	32410.3	3455.97	8.14173	4.56074	4112620	2.85033e-05	1332410	718853
1697.44	33666.7	3469.68	8.20317	4.59345	4127690	2.81708e-05	1358690	732095
1697.44	34923.1	3484.16	8.26903	4.62862	4143680	2.7826e-05	1387100	746449
1697.44	36179.5	3498.26	8.33351	4.66295	4159220	2.74927e-05	1415280	760630
1697.44	37435.9	3511.1	8.39204	4.6939	4173290	2.7189e-05	1441290	773591
1697.44	38692.3	3522.28	8.44234	4.72008	4185400	2.69188e-05	1464130	784734
1697.44	39948.7	3532.05	8.48566	4.74233	4195870	2.668e-05	1484170	794348
1697.44	41205.1	3540.21	8.52068	4.75988	4204470	2.64739e-05	1500810	802088
1697.44	42461.5	3547.5	8.55124	4.7749	4212040	2.62864e-05	1515640	808820
1697.44	43717.9	3554.04	8.57793	4.78774	4218740	2.61152e-05	1528860	814675
1697.44	44974.4	3559.96	8.60135	4.79874	4224700	2.59574e-05	1540730	819783
1697.44	46230.8	3565.42	8.62244	4.80843	4230160	2.58095e-05	1551620	824361
1697.44	47487.2	3570.51	8.64154	4.81699	4235170	2.567e-05	1561680	828480
1697.44	48743.6	3575.3	8.65908	4.82469	4239850	2.55374e-05	1571090	832247
1697.44	50000	3579.85	8.67533	4.83166	4244250	2.54103e-05	1579960	835715
1733.33	1000	2878.46	6.6097	3.55365	3397320	2.63261e-05	772873	363505
1733.33	2256.41	2886.61	6.63423	3.56337	3406130	2.61592e-05	781777	366530
1733.33	3512.82	2895.77	6.65882	3.5746	3416490	2.6054e-05	790626	370015
1733.33	4769.23	2906.51	6.68382	3.58822	3429220	2.60326e-05	799476	374222
1733.33	6025.64	2919.79	6.70983	3.60571	3445690	2.61351e-05	808400	379607
1733.33	7282.05	2937.48	6.7379	3.62997	3468570	2.64405e-05	817510	387063
1733.33	8538.46	2986.48	6.79378	3.7074	3537010	2.81136e-05	831107	410488
1733.33	9794.87	2994.59	6.81498	3.71643	3545390	2.79246e-05	839327	413609
1733.33	11051.3	3002.99	6.83583	3.72586	3554230	2.77589e-05	847420	416876
1733.33	12307.7	3011.73	6.8564	3.73576	3563600	2.76163e-05	855399	420314
1733.33	13564.1	3020.86	6.87667	3.74621	3573550	2.74978e-05	863255	423950
1733.33	14820.5	3042.19	6.99089	3.78497	3596100	2.65156e-05	905697	435825
1733.33	16076.9	3057.92	7.07916	3.81353	3612640	2.57532e-05	939512	444713
1733.33	17333.3	3101.46	7.25826	3.89168	3665650	2.50523e-05	1007630	469722
1733.33	18589.7	3121.79	7.30919	3.92328	3690660	2.50826e-05	1027110	480510
1733.33	19846.2	3143.63	7.36283	3.95768	3717680	2.51453e-05	1047680	492394
1733.33	21102.6	3167.49	7.42022	3.99584	3747370	2.52491e-05	1069680	505746
1733.33	22359	3194.03	7.48264	4.03898	3780600	2.54048e-05	1093600	521053
1733.33	23615.4	3224	7.55125	4.08853	3818370	2.56324e-05	1119800	538927
1733.33	24871.8	3389.29	7.86366	4.40995	4046430	3.01525e-05	1216990	659136
1733.33	26128.2	3396.83	7.89251	4.42425	4054340	2.99484e-05	1229410	664896
1733.33	27384.6	3404.72	7.92326	4.43967	4062660	2.97373e-05	1242630	671092
1733.33	28641	3413.07	7.95645	4.45643	4071500	2.95155e-05	1256880	677829
1733.33	29897.4	3422.1	7.9932	4.47524	4081150	2.92801e-05	1272600	685371
1733.33	31153.8	3431.94	8.03415	4.49639	4091740	2.90273e-05	1290100	693853
1733.33	32410.3	3442.86	8.08067	4.52073	4103590	2.87545e-05	1309930	703617
1733.33	33666.7	3455.28	8.13503	4.54952	4117230	2.84535e-05	1333090	715180
1733.33	34923.1	3468.84	8.19543	4.58177	4132200	2.81339e-05	1358920	728199
1733.33	36179.5	3483.12	8.26003	4.61639	4148050	2.78043e-05	1386750	742289
1733.33	37435.9	3497.13	8.32373	4.65045	4163570	2.74838e-05	1414550	756313
1733.33	38692.3	3510.04	8.38237	4.68159	4177800	2.71877e-05	1440560	769307
1733.33	39948.7	3521.2	8.4324	4.7078	4189970	2.69271e-05	1463210	780419
1733.33	41205.1	3530.9	8.4751	4.72983	4200410	2.66963e-05	1482940	789909
1733.33	42461.5	3539.3	8.51124	4.74815	4209330	2.64924e-05	1500000	797933
1733.33	43717.9	3546.7	8.54222	4.76351	4217060	2.6308e-05	1514970	804781
1733.33	44974.4	3553.31	8.56916	4.77656	4223860	2.61394e-05	1528270	810707
1733.33	46230.8	3559.32	8.59302	4.78786	4229970	2.59826e-05	1540300	815925
1733.33	47487.2	3564.81	8.61417	4.79765	4235470	2.58372e-05	1551200	820530
1733.33	48743.6	3569.96	8.63351	4.80641	4240570	2.56994e-05	1561330	824718
1733.33	50000	3574.8	8.65125	4.81426	4245320	2.55679e-05	1570810	828537
1769.23	1000	2877.34	6.59217	3.5441	3402260	2.6709e-05	768513	361411
1769.23	2256.41	2885.95	6.61744	3.5546	3411670	2.65496e-05	777581	364644
1769.23	3512.82	2895.72	6.64264	3.56682	3422900	2.64653e-05	786527	368399
1769.23	4769.23	2907.29	6.66823	3.58177	3436860	2.64802e-05	795433	372979
1769.23	6025.64	2921.84	6.69493	3.60129	3455260	2.66454e-05	804373	378943
1769.23	7282.05	2941.66	6.72393	3.62896	3481430	2.70628e-05	813429	387397
1769.23	8538.46	2985.61	6.77429	3.69831	3543060	2.85652e-05	825650	408357
1769.23	9794.87	2993.84	6.79572	3.70754	3551520	2.83698e-05	833904	411529
1769.23	11051.3	3002.37	6.81676	3.71717	3560470	2.81993e-05	842016	414848
1769.23	12307.7	3011.24	6.83748	3.72728	3569950	2.80532e-05	850001	418339
1769.23	13564.1	3019.07	6.85807	3.73611	3577960	2.78644e-05	858076	421418
1769.23	14820.5	3026.52	6.8961	3.74674	3584450	2.73917e-05	872812	424866
1769.23	16076.9	3046.01	7.00885	3.78304	3604520	2.63625e-05	915088	435927
1769.23	17333.3	3060.89	7.09244	3.81	3620140	2.56429e-05	947281	444323
1769.23	18589.7	3115.93	7.28334	3.90588	3688940	2.5272e-05	1019090	475365
1769.23	19846.2	3137.5	7.33602	3.93966	3715700	2.53355e-05	1039220	486969
1769.23	21102.6	3160.94	7.39199	3.97686	3744960	2.54393e-05	1060630	499917
1769.23	22359	3186.89	7.4524	4.01865	3777560	2.55963e-05	1083710	514669
1769.23	23615.4	3216.17	7.51857	4.0666	3814610	2.58265e-05	1108910	531865
1769.23	24871.8	3380.89	7.82837	4.38426	4042560	3.02801e-05	1205440	649868
1769.23	26128.2	3388.29	7.85625	4.39805	4050320	3.0082e-05	1217420	655392
1769.23	27384.6	3395.91	7.88538	4.41256	4058330	2.98791e-05	1229940	661207
1769.23	28641	3403.86	7.91635	4.4281	4066740	2.96688e-05	1243240	667431
1769.23	29897.4	3412.29	7.9498	4.44504	4075710	2.94489e-05	1257590	674215
1769.23	31153.8	3421.34	7.98648	4.46382	4085400	2.92165e-05	1273300	681726
1769.23	32410.3	3431.23	8.02755	4.48511	4096090	2.89686e-05	1290830	690235
1769.23	33666.7	3442.19	8.07411	4.50956	4108050	2.87016e-05	1310660	700007
1769.23	34923.1	3454.38	8.12709	4.53766	4121470	2.8413e-05	1333250	711270
1769.23	36179.5	3467.78	8.18648	4.56946	4136350	2.81056e-05	1358630	724070
1769.23	37435.9	3481.91	8.25002	4.60361	4152100	2.77889e-05	1385980	737928
1769.23	38692.3	3495.8	8.31288	4.63738	4167580	2.74812e-05	1413360	751780
1769.23	39948.7	3508.6	8.37071	4.66822	4181770	2.71961e-05	1438960	764603
1769.23	41205.1	3519.95	8.42146	4.69501	4194230	2.69409e-05	1461840	775906
1769.23	42461.5	3529.59	8.46367	4.71688	4204650	2.67175e-05	1481320	785296
1769.23	43717.9	3538.3	8.50125	4.73611	4213980	2.65135e-05	1498950	793665
1769.23	44974.4	3545.81	8.53269	4.75182	4221870	2.63318e-05	1514070	800635
1769.23	46230.8	3552.51	8.56001	4.76515	4228810	2.6165e-05	1527510	806656
1769.23	47487.2	3558.58	8.58409	4.77668	4235010	2.60113e-05	1539600	811950
1769.23	48743.6	3564.23	8.60597	4.78691	4240710	2.58652e-05	1550800	816724
1769.23	50000	3569.37	8.62522	4.79569	4245820	2.57301e-05	1560870	820907
1805.13	1000	2876.35	6.574	3.53468	3407640	2.71305e-05	763927	359369
1805.13	2256.41	2885.5	6.60018	3.54611	3417750	2.698e-05	773193	362849
1805.13	3512.82	2895.96	6.62611	3.55947	3429960	2.69193e-05	782261	366913
1805.13	4769.23	2908.51	6.65238	3.57601	3445400	2.69793e-05	791222	371935
1805.13	6025.64	2924.58	6.6798	3.59798	3466170	2.72249e-05	800140	378602
1805.13	7282.05	2955.95	6.71683	3.64515	3509980	2.8235e-05	809921	392761
1805.13	8538.46	2984.72	6.75442	3.68921	3549300	2.90415e-05	820057	406227
1805.13	9794.87	2993.08	6.7761	3.69864	3557840	2.88382e-05	828354	409452
1805.13	11051.3	3001.74	6.79733	3.70848	3566880	2.86621e-05	836485	412823
1805.13	12307.7	3010.74	6.81818	3.71879	3576480	2.85125e-05	844466	416369
1805.13	13564.1	3015.81	6.83948	3.72408	3580300	2.81722e-05	853077	418256
1805.13	14820.5	3020.53	6.86055	3.72894	3583720	2.78303e-05	861671	420005
1805.13	16076.9	3031.28	6.91951	3.74662	3593760	2.71842e-05	884026	425506
1805.13	17333.3	3049.59	7.02564	3.78064	3612580	2.62173e-05	924084	435886
1805.13	18589.7	3110.09	7.25747	3.88848	3687170	2.54648e-05	1011100	470255
1805.13	19846.2	3131.49	7.30945	3.92182	3713800	2.55294e-05	1030900	481643
1805.13	21102.6	3154.59	7.36424	3.95826	3742740	2.56344e-05	1051790	494255
1805.13	22359	3180.08	7.42304	3.99899	3774870	2.57929e-05	1074200	508555
1805.13	23615.4	3208.8	7.4872	4.04563	3811360	2.60265e-05	1098540	525189
1805.13	24871.8	3272.83	7.60957	4.15789	3897690	2.73489e-05	1140740	565809
1805.13	26128.2	3379.83	7.82056	4.37218	4046250	3.02145e-05	1205690	646085
1805.13	27384.6	3387.29	7.84867	4.38611	4054100	3.00168e-05	1217760	651644
1805.13	28641	3394.97	7.87803	4.40077	4062210	2.98149e-05	1230370	657496
1805.13	29897.4	3402.99	7.9092	4.41643	4070710	2.96057e-05	1243760	663747
1805.13	31153.8	3411.46	7.94274	4.43346	4079750	2.93885e-05	1258130	670543
1805.13	32410.3	3420.52	7.97938	4.45227	4089500	2.91601e-05	1273810	678039
1805.13	33666.7	3430.41	8.02025	4.4735	4100220	2.89172e-05	1291260	686499
1805.13	34923.1	3441.32	8.06639	4.49777	4112170	2.86572e-05	1310920	696175
1805.13	36179.5	3453.31	8.11819	4.52528	4125420	2.83793e-05	1333010	707174
1805.13	37435.9	3466.57	8.1767	4.55671	4140220	2.80837e-05	1357980	719787
1805.13	38692.3	3480.52	8.23905	4.59032	4155830	2.77793e-05	1384800	733382
1805.13	39948.7	3494.31	8.30116	4.62381	4171290	2.74827e-05	1411810	747070
1805.13	41205.1	3507.19	8.3591	4.65489	4185650	2.7206e-05	1437380	759937
1805.13	42461.5	3518.57	8.40984	4.68182	4198230	2.69579e-05	1460190	771251
1805.13	43717.9	3528.55	8.45359	4.70469	4209100	2.67352e-05	1480270	781011
1805.13	44974.4	3537.2	8.49073	4.72371	4218390	2.65356e-05	1497700	789272
1805.13	46230.8	3544.83	8.52267	4.73984	4226480	2.63575e-05	1512970	796384
1805.13	47487.2	3551.64	8.55046	4.75355	4233580	2.61932e-05	1526570	802536
1805.13	48743.6	3557.8	8.5749	4.76531	4239900	2.60403e-05	1538800	807911
1805.13	50000	3563.48	8.59684	4.77567	4245650	2.58973e-05	1549980	812722
1841.03	1000	2875.48	6.55499	3.5254	3413560	2.76009e-05	759030	357378
1841.03	2256.41	2885.27	6.58235	3.53796	3424490	2.74582e-05	768571	361152
1841.03	3512.82	2896.54	6.60913	3.55267	3437870	2.7427e-05	777777	365585
1841.03	4769.23	2910.25	6.63614	3.57111	3455110	2.75447e-05	786775	371140
1841.03	6025.64	2928.2	6.66433	3.59611	3478840	2.78955e-05	795608	378676
1841.03	7282.05	2975.57	6.71158	3.67078	3547640	2.97896e-05	805760	400948
1841.03	8538.46	2983.81	6.73404	3.68008	3555780	2.95476e-05	814281	404099
1841.03	9794.87	2992.32	6.75601	3.68973	3564390	2.93346e-05	822631	407378
1841.03	11051.3	3001.11	6.77748	3.69978	3573510	2.91506e-05	830801	410803
1841.03	12307.7	3007.71	6.79907	3.70703	3579400	2.88599e-05	839288	413322
1841.03	13564.1	3012.52	6.82071	3.71199	3582690	2.84904e-05	848032	415092
1841.03	14820.5	3017.28	6.84202	3.71689	3586030	2.81359e-05	856690	416846
1841.03	16076.9	3021.99	6.86302	3.72176	3589410	2.77958e-05	865269	418590
1841.03	17333.3	3035.71	6.94125	3.74586	3602620	2.69893e-05	894696	425954
1841.03	18589.7	3104.25	7.23152	3.87106	3685360	2.56618e-05	1003130	465176
1841.03	19846.2	3125.54	7.28297	3.90408	3711950	2.5728e-05	1022650	476390
1841.03	21102.6	3148.41	7.33688	3.93995	3740690	2.58344e-05	1043140	488736
1841.03	22359	3173.54	7.39436	3.97986	3772480	2.59956e-05	1064960	502667
1841.03	23615.4	3201.82	7.45689	4.02545	3808540	2.62321e-05	1088600	518831
1841.03	24871.8	3234.65	7.52655	4.0794	3850790	2.65833e-05	1114670	538295
1841.03	26128.2	3371.43	7.7854	4.34657	4042140	3.03457e-05	1194240	636954
1841.03	27384.6	3378.78	7.81269	4.36008	4049870	3.01529e-05	1205920	642316
1841.03	28641	3386.23	7.84067	4.37401	4057730	2.99584e-05	1217920	647851
1841.03	29897.4	3394.03	7.87051	4.38891	4065990	2.97554e-05	1230730	653776
1841.03	31153.8	3402.07	7.90169	4.40461	4074540	2.95485e-05	1244110	660021
1841.03	32410.3	3410.48	7.93483	4.42138	4083520	2.93339e-05	1258360	666702
1841.03	33666.7	3419.66	7.97192	4.44054	4093450	2.91089e-05	1274180	674302
1841.03	34923.1	3429.52	8.01249	4.46165	4104180	2.88713e-05	1291500	682691
1841.03	36179.5	3440.32	8.05797	4.48561	4116060	2.86189e-05	1310880	692217
1841.03	37435.9	3452.28	8.10944	4.51302	4129340	2.83483e-05	1332810	703138
1841.03	38692.3	3465.16	8.16579	4.54332	4143740	2.80672e-05	1356880	715271
1841.03	39948.7	3478.95	8.22712	4.57648	4159250	2.77746e-05	1383220	728638
1841.03	41205.1	3492.73	8.28891	4.60993	4174780	2.74868e-05	1410040	742255
1841.03	42461.5	3505.58	8.34649	4.64094	4189190	2.72186e-05	1435400	755044
1841.03	43717.9	3517.16	8.39799	4.66846	4202070	2.69752e-05	1458460	766550
1841.03	44974.4	3527.23	8.44206	4.69164	4213130	2.67576e-05	1478600	776398
1841.03	46230.8	3536.03	8.4798	4.71117	4222650	2.65621e-05	1496220	784827
1841.03	47487.2	3543.81	8.51239	4.72772	4230940	2.63846e-05	1511760	792087
1841.03	48743.6	3550.73	8.54062	4.74175	4238190	2.6222e-05	1525510	798351
1841.03	50000	3557	8.56557	4.75388	4244670	2.60707e-05	1537920	803860
1876.92	1000	2874.77	6.53483	3.51628	3420160	2.81346e-05	753719	355442
1876.92	2256.41	2885.3	6.56374	3.5302	3432050	2.79985e-05	763632	359576
1876.92	3512.82	2897.54	6.59154	3.54654	3446850	2.80039e-05	772998	364452
1876.92	4769.23	2912.66	6.61933	3.56729	3466290	2.81964e-05	781996	370653
1876.92	6025.64	2932.93	6.6483	3.59607	3493770	2.86865e-05	790646	379278
1876.92	7282.05	2974.51	6.69023	3.66142	3554390	3.03453e-05	799682	398764
1876.92	8538.46	2982.9	6.71311	3.67095	3562550	3.00873e-05	808308	401972
1876.92	9794.87	2991.54	6.73539	3.68082	3571210	2.98624e-05	816718	405305
1876.92	11051.3	2999.45	6.75736	3.68975	3578840	2.96111e-05	825133	408353
1876.92	12307.7	3004.35	6.77971	3.69484	3581970	2.92075e-05	834070	410149
1876.92	13564.1	3009.2	6.80167	3.69985	3585160	2.88221e-05	842901	411926
1876.92	14820.5	3014	6.82327	3.70479	3588400	2.84526e-05	851647	413685
1876.92	16076.9	3018.74	6.84455	3.7097	3591690	2.80993e-05	860303	415435
1876.92	17333.3	3023.43	6.86552	3.71455	3595010	2.776e-05	868879	417171
1876.92	18589.7	3053.69	7.01832	3.77039	3628270	2.65953e-05	925339	434108
1876.92	19846.2	3119.66	7.25659	3.88643	3710140	2.59308e-05	1014490	471203
1876.92	21102.6	3142.37	7.30977	3.92187	3738770	2.60397e-05	1034610	483328
1876.92	22359	3167.23	7.36623	3.96115	3770340	2.62035e-05	1055970	496962
1876.92	23615.4	3195.16	7.42742	4.0059	3806090	2.64438e-05	1079010	512735
1876.92	24871.8	3227.58	7.4955	4.05885	3847990	2.67996e-05	1104380	531721
1876.92	26128.2	3363.06	7.7505	4.32111	4037950	3.04777e-05	1182930	627949
1876.92	27384.6	3370.34	7.77726	4.33434	4045620	3.02878e-05	1194350	633170
1876.92	28641	3377.73	7.80467	4.34792	4053410	3.00953e-05	1206090	638539
1876.92	29897.4	3385.27	7.83304	4.36205	4061390	2.99e-05	1218240	644131
1876.92	31153.8	3393.06	7.86273	4.37692	4069650	2.97002e-05	1230980	650023
1876.92	32410.3	3401.14	7.894	4.39271	4078280	2.94957e-05	1244390	656282
1876.92	33666.7	3409.67	7.9276	4.40984	4087430	2.92835e-05	1258780	663067
1876.92	34923.1	3418.75	7.96407	4.42862	4097260	2.90624e-05	1274380	670507
1876.92	36179.5	3428.56	8.00431	4.4496	4107980	2.88303e-05	1291550	678818
1876.92	37435.9	3439.29	8.04929	4.47333	4119820	2.85843e-05	1310720	688227
1876.92	38692.3	3450.99	8.09928	4.5	4132850	2.83255e-05	1332030	698826
1876.92	39948.7	3463.78	8.155	4.53002	4147210	2.80527e-05	1355810	710806
1876.92	41205.1	3477.33	8.21488	4.56248	4162520	2.77721e-05	1381520	723849
1876.92	42461.5	3490.93	8.27552	4.59542	4177910	2.74961e-05	1407790	737210
1876.92	43717.9	3503.84	8.33314	4.62659	4192470	2.72348e-05	1433100	750008
1876.92	44974.4	3515.51	8.38487	4.65435	4205530	2.69963e-05	1456190	761564
1876.92	46230.8	3525.79	8.42986	4.67819	4216900	2.67816e-05	1476670	771636
1876.92	47487.2	3534.75	8.46826	4.69821	4226660	2.65889e-05	1494510	780231
1876.92	48743.6	3542.7	8.5016	4.71526	4235190	2.64127e-05	1510330	787672
1876.92	50000	3549.75	8.53044	4.72973	4242640	2.62519e-05	1524310	794093
1912.82	1000	2874.21	6.5132	3.50733	3427630	2.87512e-05	747867	353568
1912.82	2256.41	2885.66	6.5441	3.52293	3440650	2.8619e-05	758268	358140
1912.82	3512.82	2899.04	6.57304	3.54122	3457170	2.86712e-05	767796	363547
1912.82	4769.23	2915.91	6.60167	3.56486	3479430	2.89644e-05	776732	370561
1912.82	6025.64	2939.13	6.63134	3.59849	3511820	2.96474e-05	785018	380592
1912.82	7282.05	2973.43	6.66806	3.65204	3561530	3.09468e-05	793308	396577
1912.82	8538.46	2981.96	6.69143	3.6618	3569680	3.06693e-05	802054	399845
1912.82	9794.87	2990.74	6.7141	3.67189	3578370	3.04286e-05	810555	403236
1912.82	11051.3	2996.01	6.73722	3.67741	3581660	2.99963e-05	819678	405161
1912.82	12307.7	3000.96	6.75998	3.68255	3584650	2.95718e-05	828738	406966
1912.82	13564.1	3005.85	6.7823	3.68761	3587710	2.91678e-05	837679	408750
1912.82	14820.5	3010.68	6.80426	3.69263	3590840	2.87826e-05	846523	410522
1912.82	16076.9	3015.46	6.82584	3.69757	3594020	2.84138e-05	855269	412274
1912.82	17333.3	3020.19	6.84707	3.70247	3597260	2.80619e-05	863914	414017
1912.82	18589.7	3024.87	6.86801	3.70733	3600540	2.77234e-05	872491	415747
1912.82	19846.2	3113.84	7.23024	3.86882	3708370	2.61387e-05	1006370	466074
1912.82	21102.6	3136.45	7.28289	3.90398	3736970	2.62503e-05	1026210	478027
1912.82	22359	3161.12	7.33851	3.94277	3768420	2.64173e-05	1047170	491409
1912.82	23615.4	3188.78	7.3986	3.98687	3803970	2.6662e-05	1069700	506862
1912.82	24871.8	3220.88	7.46542	4.03902	3845620	2.70224e-05	1094480	525446
1912.82	26128.2	3354.7	7.71586	4.29575	4033670	3.061e-05	1171790	619059
1912.82	27384.6	3361.94	7.74219	4.30876	4041300	3.0422e-05	1182990	624158
1912.82	28641	3369.26	7.76906	4.32207	4049020	3.02325e-05	1194450	629387
1912.82	29897.4	3376.69	7.7966	4.33575	4056870	3.00411e-05	1206220	634773
1912.82	31153.8	3384.28	7.82508	4.34995	4064920	2.98466e-05	1218430	640374
1912.82	32410.3	3392.11	7.85489	4.36491	4073250	2.96483e-05	1231200	646280
1912.82	33666.7	3400.2	7.88613	4.38072	4081910	2.94465e-05	1244590	652523
1912.82	34923.1	3408.72	7.91962	4.39782	4091090	2.92373e-05	1258930	659275
1912.82	36179.5	3417.79	7.95595	4.41657	4100940	2.90202e-05	1274460	666677
1912.82	37435.9	3427.53	7.9957	4.43731	4111610	2.87933e-05	1291440	674870
1912.82	38692.3	3438.13	8.03985	4.46064	4123340	2.85553e-05	1310250	684094
1912.82	39948.7	3449.96	8.09024	4.48786	4136690	2.83132e-05	1331600	694854
1912.82	41205.1	3462.15	8.14289	4.51594	4150290	2.80428e-05	1354220	706060
1912.82	42461.5	3475.58	8.20198	4.54809	4165540	2.77726e-05	1379540	718927
1912.82	43717.9	3489.08	8.26187	4.58072	4180890	2.75059e-05	1405440	732115
1912.82	44974.4	3502.02	8.31939	4.61198	4195560	2.72518e-05	1430640	744891
1912.82	46230.8	3513.79	8.37141	4.64005	4208810	2.70188e-05	1453790	756519
1912.82	47487.2	3524.24	8.41708	4.6644	4220450	2.68074e-05	1474490	766755
1912.82	48743.6	3533.41	8.45641	4.68504	4230520	2.66165e-05	1492680	775571
1912.82	50000	3541.48	8.49026	4.70249	4239240	2.64427e-05	1508670	783143
1948.72	1000	2873.83	6.48955	3.49859	3436240	2.94794e-05	741276	351761
1948.72	2256.41	2886.4	6.52304	3.51627	3450640	2.93473e-05	752325	356880
1948.72	3512.82	2901.2	6.55334	3.53699	3469320	2.94613e-05	762024	362950
1948.72	4769.23	2920.27	6.58274	3.56428	3495220	2.98942e-05	770767	370993
1948.72	6025.64	2955.99	6.61687	3.6194	3548570	3.14282e-05	777904	387235
1948.72	7282.05	2972.31	6.64494	3.64262	3569140	3.16034e-05	786584	394385
1948.72	8538.46	2981	6.66884	3.65263	3577260	3.13021e-05	795467	397715
1948.72	9794.87	2987.47	6.69282	3.65973	3581970	3.08823e-05	804695	400130
1948.72	11051.3	2992.53	6.71655	3.66499	3584660	3.04067e-05	814042	401961
1948.72	12307.7	2997.53	6.73981	3.6702	3587470	2.99576e-05	823259	403779
